,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
15,0.006423568725585938,0.0075139618416733165,0.0,0.0,0.01,123123,"{'alpha': 0.01, 'random_state': 123123}",-0.02953842381341687,-0.020246516150977723,0.9022566534887528,0.640704689292299,-1.2029635167579684,0.05758172646831161,-0.24118518780119813,0.6684510929604105,0.30973891021122046,0.9023995415617024,0.19871989694591358,0.6080010850812353,7
16,0.006036543846130371,0.004221519737801851,0.0,0.0,0.01,777,"{'alpha': 0.01, 'random_state': 777}",-0.02953842381341687,-0.020246516150977723,0.9022566534887528,0.640704689292299,-1.2029635167579684,0.05758172646831161,-0.24118518780119813,0.6684510929604105,0.30973891021122046,0.9023995415617024,0.19871989694591358,0.6080010850812353,7
17,0.0066222667694091795,0.004016997259044902,0.00020716190338134765,0.0006038161694899705,0.01,69,"{'alpha': 0.01, 'random_state': 69}",-0.02953842381341687,-0.020246516150977723,0.9022566534887528,0.640704689292299,-1.2029635167579684,0.05758172646831161,-0.24118518780119813,0.6684510929604105,0.30973891021122046,0.9023995415617024,0.19871989694591358,0.6080010850812353,7
18,0.0020235776901245117,0.0031246950025298616,0.0,0.0,0.05,12345,"{'alpha': 0.05, 'random_state': 12345}",-0.025559819933732575,0.16380237582387625,0.7142824827862045,0.5228472442064598,0.05500941284617289,0.0022477576770240093,-0.12517362005336663,0.5385523040057814,0.10830990747287672,0.6754019614536884,0.26297200062849846,0.29935721978604146,1
19,0.0010045289993286133,0.002417659193475967,0.0010071277618408203,0.002415339806848146,0.05,123,"{'alpha': 0.05, 'random_state': 123}",-0.025559819933732575,0.16380237582387625,0.7142824827862045,0.5228472442064598,0.05500941284617289,0.0022477576770240093,-0.12517362005336663,0.5385523040057814,0.10830990747287672,0.6754019614536884,0.26297200062849846,0.29935721978604146,1
20,0.0018055200576782226,0.00316287903197834,0.0002015829086303711,0.0006047487258911133,0.05,666,"{'alpha': 0.05, 'random_state': 666}",-0.025559819933732575,0.16380237582387625,0.7142824827862045,0.5228472442064598,0.05500941284617289,0.0022477576770240093,-0.12517362005336663,0.5385523040057814,0.10830990747287672,0.6754019614536884,0.26297200062849846,0.29935721978604146,1
21,0.0004033088684082031,0.0008066178495705148,0.0008033990859985351,0.0024101972579956056,0.05,123123,"{'alpha': 0.05, 'random_state': 123123}",-0.025559819933732575,0.16380237582387625,0.7142824827862045,0.5228472442064598,0.05500941284617289,0.0022477576770240093,-0.12517362005336663,0.5385523040057814,0.10830990747287672,0.6754019614536884,0.26297200062849846,0.29935721978604146,1
22,0.0010044574737548828,0.002416621312040668,0.0,0.0,0.05,777,"{'alpha': 0.05, 'random_state': 777}",-0.025559819933732575,0.16380237582387625,0.7142824827862045,0.5228472442064598,0.05500941284617289,0.0022477576770240093,-0.12517362005336663,0.5385523040057814,0.10830990747287672,0.6754019614536884,0.26297200062849846,0.29935721978604146,1
23,0.0015623807907104493,0.004687142372131348,0.0010007381439208984,0.003002214431762695,0.05,69,"{'alpha': 0.05, 'random_state': 69}",-0.025559819933732575,0.16380237582387625,0.7142824827862045,0.5228472442064598,0.05500941284617289,0.0022477576770240093,-0.12517362005336663,0.5385523040057814,0.10830990747287672,0.6754019614536884,0.26297200062849846,0.29935721978604146,1
24,0.0001472949981689453,0.000441884994506836,0.0,0.0,0.1,12345,"{'alpha': 0.1, 'random_state': 12345}",-0.01626368452331839,0.003752599048057248,0.1710483144393855,0.11984806092176459,0.01777039615911602,-0.007908228926000627,-0.08436162938626013,0.17870348109812317,-0.03720240464505453,0.12153046960584613,0.0466917373791659,0.0881375682135508,19
25,0.0031248092651367187,0.006249618640329012,0.0,0.0,0.1,123,"{'alpha': 0.1, 'random_state': 123}",-0.01626368452331839,0.003752599048057248,0.1710483144393855,0.11984806092176459,0.01777039615911602,-0.007908228926000627,-0.08436162938626013,0.17870348109812317,-0.03720240464505453,0.12153046960584613,0.0466917373791659,0.0881375682135508,19
26,0.001562643051147461,0.0046879291534423825,0.0004010200500488281,0.0012030601501464844,0.1,666,"{'alpha': 0.1, 'random_state': 666}",-0.01626368452331839,0.003752599048057248,0.1710483144393855,0.11984806092176459,0.01777039615911602,-0.007908228926000627,-0.08436162938626013,0.17870348109812317,-0.03720240464505453,0.12153046960584613,0.0466917373791659,0.0881375682135508,19
27,0.001562213897705078,0.0046866416931152345,0.0,0.0,0.1,123123,"{'alpha': 0.1, 'random_state': 123123}",-0.01626368452331839,0.003752599048057248,0.1710483144393855,0.11984806092176459,0.01777039615911602,-0.007908228926000627,-0.08436162938626013,0.17870348109812317,-0.03720240464505453,0.12153046960584613,0.0466917373791659,0.0881375682135508,19
28,0.0015619993209838867,0.00468599796295166,0.0,0.0,0.1,777,"{'alpha': 0.1, 'random_state': 777}",-0.01626368452331839,0.003752599048057248,0.1710483144393855,0.11984806092176459,0.01777039615911602,-0.007908228926000627,-0.08436162938626013,0.17870348109812317,-0.03720240464505453,0.12153046960584613,0.0466917373791659,0.0881375682135508,19
29,0.0015621423721313477,0.004686427116394043,0.0,0.0,0.1,69,"{'alpha': 0.1, 'random_state': 69}",-0.01626368452331839,0.003752599048057248,0.1710483144393855,0.11984806092176459,0.01777039615911602,-0.007908228926000627,-0.08436162938626013,0.17870348109812317,-0.03720240464505453,0.12153046960584613,0.0466917373791659,0.0881375682135508,19
30,0.0022127389907836913,0.004872312969090321,0.0,0.0,0.5,12345,"{'alpha': 0.5, 'random_state': 12345}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
31,0.0015625476837158204,0.004687643051147461,0.0,0.0,0.5,123,"{'alpha': 0.5, 'random_state': 123}",-0.0004631416565827884,-0.1511160851547524,-0.12639140044009456,-0.002417092468228299,-0.14524033787201795,-0.03330207056788215,-0.006466693203842633,-0.003428431282271216,-0.22802969068828327,-0.10207299918071433,-0.07989279425146696,0.0772412592526201,31
