param_C,param_coef0,param_degree,param_gamma,param_kernel,param_tol,mean_test_score,std_test_score,rank_test_score
5.0,10.0,3,auto,poly,0.01,0.3942801426158299,0.36198787271993976,598.6
5.0,10.0,3,auto,poly,0.1,0.3925982723084266,0.3639899920182238,508.4
5.0,10.0,3,auto,rbf,1e-05,0.3227377187238442,0.27780672668161976,954.4
5.0,10.0,3,auto,rbf,0.0001,0.32273751363302294,0.2778076768275257,953.2
5.0,10.0,3,auto,rbf,0.001,0.32269222342442366,0.27785703466466377,954.4
5.0,10.0,3,auto,rbf,0.01,0.32259448797301904,0.2780872363031416,955.0
5.0,10.0,3,auto,rbf,0.1,0.3195012307310374,0.281989516623039,960.4
5.0,10.0,3,auto,sigmoid,1e-05,-0.056269216213923647,0.06364567948836718,2380.0
5.0,10.0,3,auto,sigmoid,0.0001,-0.056269216213923647,0.06364567948836718,2380.0
5.0,10.0,3,auto,sigmoid,0.001,-0.056269216212633144,0.06364567948818038,2380.4
5.0,10.0,3,auto,sigmoid,0.01,-0.05627441500486874,0.06364695683516368,2392.8
5.0,10.0,3,auto,sigmoid,0.1,-0.051496453276966156,0.05816534783313052,2115.8
5.0,10.0,3,scale,linear,1e-05,0.3946696433252732,0.3624013736438557,522.2
5.0,10.0,3,scale,linear,0.0001,0.39467355076545796,0.3623956157240954,474.2
5.0,10.0,3,scale,linear,0.001,0.3946392248394004,0.36240982998251703,552.4
5.0,10.0,3,scale,linear,0.01,0.3945782538263062,0.3623157341057445,604.0
5.0,10.0,3,scale,linear,0.1,0.39529026075286666,0.36352487560894825,456.2
5.0,10.0,3,scale,poly,1e-05,0.39144685404288493,0.3616631734471959,635.0
5.0,10.0,3,scale,poly,0.0001,0.3914435291937757,0.3616707698044385,639.0
5.0,10.0,3,scale,poly,0.001,0.3914083044905116,0.36172138368338913,639.6
5.0,10.0,3,scale,poly,0.01,0.3910560950766736,0.3622042936941869,640.6
5.0,10.0,3,scale,poly,0.1,0.3877530683456902,0.3671791172834024,761.4
5.0,10.0,3,scale,rbf,1e-05,0.3704964160344649,0.3395760230393567,769.8
5.0,10.0,3,scale,rbf,0.0001,0.37049333527841705,0.33957798980985976,771.0
5.0,10.0,3,scale,rbf,0.001,0.3704712722550701,0.3395724322042235,772.0
5.0,10.0,3,scale,rbf,0.01,0.3705211535488949,0.33952663357412377,787.8
5.0,10.0,3,scale,rbf,0.1,0.36545643273059936,0.3414526835874319,826.2
5.0,10.0,3,scale,sigmoid,1e-05,-0.056269216108149944,0.06364568633379608,2414.4
5.0,10.0,3,scale,sigmoid,0.0001,-0.056269216108149944,0.06364568633379608,2414.4
5.0,10.0,3,scale,sigmoid,0.001,-0.05626921610462217,0.06364568633333596,2414.8
5.0,10.0,3,scale,sigmoid,0.01,-0.056274415138035695,0.06364696393017584,2418.4
5.0,10.0,3,scale,sigmoid,0.1,-0.051496451926977806,0.058165352281887864,2121.4
5.0,10.0,8,auto,linear,1e-05,0.3946696433252732,0.3624013736438557,522.2
5.0,10.0,8,auto,linear,0.0001,0.39467355076545796,0.3623956157240954,474.2
5.0,10.0,8,auto,linear,0.001,0.3946392248394004,0.36240982998251703,552.4
5.0,10.0,8,auto,linear,0.01,0.3945782538263062,0.3623157341057445,604.0
5.0,10.0,8,auto,linear,0.1,0.39529026075286666,0.36352487560894825,456.2
5.0,10.0,8,auto,poly,1e-05,0.3930928579518295,0.3620398456297892,562.4
5.0,10.0,8,auto,poly,0.0001,0.39309573296162237,0.36203769803578323,556.2
5.0,10.0,8,auto,poly,0.001,0.3930271980630326,0.3621166179531843,584.8
5.0,10.0,8,auto,poly,0.01,0.3930710520995305,0.3620842233263796,507.6
5.0,10.0,8,auto,poly,0.1,0.39161301795612824,0.3595835814566078,598.2
5.0,10.0,8,auto,rbf,1e-05,0.3227377187238442,0.27780672668161976,954.4
5.0,10.0,8,auto,rbf,0.0001,0.32273751363302294,0.2778076768275257,953.2
5.0,10.0,8,auto,rbf,0.001,0.32269222342442366,0.27785703466466377,954.4
5.0,10.0,8,auto,rbf,0.01,0.32259448797301904,0.2780872363031416,955.0
5.0,10.0,8,auto,rbf,0.1,0.3195012307310374,0.281989516623039,960.4
5.0,10.0,8,auto,sigmoid,1e-05,-0.056269216213923647,0.06364567948836718,2380.0
5.0,10.0,8,auto,sigmoid,0.0001,-0.056269216213923647,0.06364567948836718,2380.0
5.0,10.0,8,auto,sigmoid,0.001,-0.056269216212633144,0.06364567948818038,2380.4
5.0,10.0,8,auto,sigmoid,0.01,-0.05627441500486874,0.06364695683516368,2392.8
5.0,10.0,8,auto,sigmoid,0.1,-0.051496453276966156,0.05816534783313052,2115.8
5.0,10.0,8,scale,linear,1e-05,0.3946696433252732,0.3624013736438557,522.2
5.0,10.0,8,scale,linear,0.0001,0.39467355076545796,0.3623956157240954,474.2
5.0,10.0,8,scale,linear,0.001,0.3946392248394004,0.36240982998251703,552.4
5.0,10.0,8,scale,linear,0.01,0.3945782538263062,0.3623157341057445,604.0
5.0,10.0,8,scale,linear,0.1,0.39529026075286666,0.36352487560894825,456.2
5.0,10.0,8,scale,poly,1e-05,0.3835023501765841,0.3617852701342089,793.4
5.0,10.0,8,scale,poly,0.0001,0.3834976417655834,0.36178839765431525,806.2
5.0,10.0,8,scale,poly,0.001,0.38351957782655444,0.3617561733197471,796.2
5.0,10.0,8,scale,poly,0.01,0.38333363269974086,0.3621206885270457,800.4
5.0,10.0,8,scale,poly,0.1,0.37918417987555364,0.3671224515119672,852.4
5.0,10.0,8,scale,rbf,1e-05,0.3704964160344649,0.3395760230393567,769.8
5.0,10.0,8,scale,rbf,0.0001,0.37049333527841705,0.33957798980985976,771.0
5.0,10.0,8,scale,rbf,0.001,0.3704712722550701,0.3395724322042235,772.0
5.0,10.0,8,scale,rbf,0.01,0.3705211535488949,0.33952663357412377,787.8
5.0,10.0,8,scale,rbf,0.1,0.36545643273059936,0.3414526835874319,826.2
5.0,10.0,8,scale,sigmoid,1e-05,-0.056269216108149944,0.06364568633379608,2414.4
5.0,10.0,8,scale,sigmoid,0.0001,-0.056269216108149944,0.06364568633379608,2414.4
5.0,10.0,8,scale,sigmoid,0.001,-0.05626921610462217,0.06364568633333596,2414.8
5.0,10.0,8,scale,sigmoid,0.01,-0.056274415138035695,0.06364696393017584,2418.4
5.0,10.0,8,scale,sigmoid,0.1,-0.051496451926977806,0.058165352281887864,2121.4
10.0,0.01,3,auto,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.01,3,auto,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.01,3,auto,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.01,3,auto,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.01,3,auto,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.01,3,auto,poly,1e-05,0.07257363032234794,0.12737583133551186,1513.6
10.0,0.01,3,auto,poly,0.0001,0.07257207494560708,0.12737876428705347,1513.8
10.0,0.01,3,auto,poly,0.001,0.0725325717854722,0.1273509263454491,1516.0
10.0,0.01,3,auto,poly,0.01,0.0722415334450209,0.12693833253131823,1515.6
10.0,0.01,3,auto,poly,0.1,0.06996766947749,0.12306895840632728,1530.4
10.0,0.01,3,auto,rbf,1e-05,0.40382139333852896,0.3433396207488756,493.4
10.0,0.01,3,auto,rbf,0.0001,0.4038208652859905,0.34334085875403214,492.2
10.0,0.01,3,auto,rbf,0.001,0.4038456479333104,0.3433114311957678,487.2
10.0,0.01,3,auto,rbf,0.01,0.40371859234213686,0.34315795963055684,493.4
10.0,0.01,3,auto,rbf,0.1,0.4006138204282495,0.3472953149952655,427.6
10.0,0.01,3,auto,sigmoid,1e-05,0.33885270450613253,0.29115763171333225,796.6
10.0,0.01,3,auto,sigmoid,0.0001,0.3388540535665635,0.2911573863287265,799.4
10.0,0.01,3,auto,sigmoid,0.001,0.3388553854346329,0.29118442939615485,802.6
10.0,0.01,3,auto,sigmoid,0.01,0.3384063058024503,0.29139867201681535,825.2
10.0,0.01,3,auto,sigmoid,0.1,0.3282822036929844,0.3039243808253871,934.4
10.0,0.01,3,scale,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.01,3,scale,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.01,3,scale,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.01,3,scale,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.01,3,scale,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.01,3,scale,poly,1e-05,0.3764343863856091,0.34211258566313985,812.4
10.0,0.01,3,scale,poly,0.0001,0.3764320330476726,0.3421111779621462,816.8
10.0,0.01,3,scale,poly,0.001,0.37645078868278575,0.3420704351956256,812.8
10.0,0.01,3,scale,poly,0.01,0.37644036329455544,0.3420373809030776,811.2
10.0,0.01,3,scale,poly,0.1,0.3698289159159772,0.347494944955507,896.8
10.0,0.01,3,scale,rbf,1e-05,0.3661660204872466,0.34008449365615523,853.8
10.0,0.01,3,scale,rbf,0.0001,0.36616752550753173,0.3400829683632486,840.6
10.0,0.01,3,scale,rbf,0.001,0.3661726587744982,0.34009352471542453,833.4
10.0,0.01,3,scale,rbf,0.01,0.3658729595918421,0.3402876120113879,874.2
10.0,0.01,3,scale,rbf,0.1,0.36213945123430563,0.34016623844505556,882.0
10.0,0.01,3,scale,sigmoid,1e-05,-2.4389915766837413,4.595212123889921,2565.8
10.0,0.01,3,scale,sigmoid,0.0001,-2.463302979307238,4.607872072969039,2567.4
10.0,0.01,3,scale,sigmoid,0.001,-2.4635945648155757,4.611006627436843,2565.8
10.0,0.01,3,scale,sigmoid,0.01,-2.456970672610781,4.634745073891917,2564.6
10.0,0.01,3,scale,sigmoid,0.1,-2.3144471893684213,4.295643973592835,2563.0
10.0,0.01,8,auto,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.01,8,auto,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.01,8,auto,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.01,8,auto,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.01,8,auto,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.01,8,auto,poly,1e-05,-0.05580462856096622,0.06355701347942558,2177.0
10.0,0.01,8,auto,poly,0.0001,-0.05580462856096622,0.06355701347942558,2177.0
10.0,0.01,8,auto,poly,0.001,-0.05580462856096622,0.06355701347942558,2177.0
10.0,0.01,8,auto,poly,0.01,-0.05580401843564532,0.06355607533402395,2176.8
10.0,0.01,8,auto,poly,0.1,-0.06169109593030486,0.06881986694544062,2420.8
10.0,0.01,8,auto,rbf,1e-05,0.40382139333852896,0.3433396207488756,493.4
10.0,0.01,8,auto,rbf,0.0001,0.4038208652859905,0.34334085875403214,492.2
10.0,0.01,8,auto,rbf,0.001,0.4038456479333104,0.3433114311957678,487.2
10.0,0.01,8,auto,rbf,0.01,0.40371859234213686,0.34315795963055684,493.4
10.0,0.01,8,auto,rbf,0.1,0.4006138204282495,0.3472953149952655,427.6
10.0,0.01,8,auto,sigmoid,1e-05,0.33885270450613253,0.29115763171333225,796.6
10.0,0.01,8,auto,sigmoid,0.0001,0.3388540535665635,0.2911573863287265,799.4
10.0,0.01,8,auto,sigmoid,0.001,0.3388553854346329,0.29118442939615485,802.6
10.0,0.01,8,auto,sigmoid,0.01,0.3384063058024503,0.29139867201681535,825.2
10.0,0.01,8,auto,sigmoid,0.1,0.3282822036929844,0.3039243808253871,934.4
10.0,0.01,8,scale,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.01,8,scale,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.01,8,scale,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.01,8,scale,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.01,8,scale,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.01,8,scale,poly,1e-05,0.28244304455509983,0.31747710237113513,1197.4
10.0,0.01,8,scale,poly,0.0001,0.2824478843779327,0.3174763571345526,1196.4
10.0,0.01,8,scale,poly,0.001,0.28245256545300185,0.3174586033405514,1196.6
10.0,0.01,8,scale,poly,0.01,0.2825274434828172,0.31721149370839113,1196.8
10.0,0.01,8,scale,poly,0.1,0.28636183719885433,0.3131122124792415,1188.6
10.0,0.01,8,scale,rbf,1e-05,0.3661660204872466,0.34008449365615523,853.8
10.0,0.01,8,scale,rbf,0.0001,0.36616752550753173,0.3400829683632486,840.6
10.0,0.01,8,scale,rbf,0.001,0.3661726587744982,0.34009352471542453,833.4
10.0,0.01,8,scale,rbf,0.01,0.3658729595918421,0.3402876120113879,874.2
10.0,0.01,8,scale,rbf,0.1,0.36213945123430563,0.34016623844505556,882.0
10.0,0.01,8,scale,sigmoid,1e-05,-2.4389915766837413,4.595212123889921,2565.8
10.0,0.01,8,scale,sigmoid,0.0001,-2.463302979307238,4.607872072969039,2567.4
10.0,0.01,8,scale,sigmoid,0.001,-2.4635945648155757,4.611006627436843,2565.8
10.0,0.01,8,scale,sigmoid,0.01,-2.456970672610781,4.634745073891917,2564.6
10.0,0.01,8,scale,sigmoid,0.1,-2.3144471893684213,4.295643973592835,2563.0
10.0,0.5,3,auto,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.5,3,auto,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.5,3,auto,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.5,3,auto,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.5,3,auto,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.5,3,auto,poly,1e-05,0.3457127201565952,0.30363417332375797,787.8
10.0,0.5,3,auto,poly,0.0001,0.3457090883456241,0.30364064458669593,788.0
10.0,0.5,3,auto,poly,0.001,0.3456963043945177,0.3036520399323594,788.8
10.0,0.5,3,auto,poly,0.01,0.3452220205954177,0.3041156176198079,810.6
10.0,0.5,3,auto,poly,0.1,0.34134017206555667,0.30304096528599445,915.8
10.0,0.5,3,auto,rbf,1e-05,0.40382139333852896,0.3433396207488756,493.4
10.0,0.5,3,auto,rbf,0.0001,0.4038208652859905,0.34334085875403214,492.2
10.0,0.5,3,auto,rbf,0.001,0.4038456479333104,0.3433114311957678,487.2
10.0,0.5,3,auto,rbf,0.01,0.40371859234213686,0.34315795963055684,493.4
10.0,0.5,3,auto,rbf,0.1,0.4006138204282495,0.3472953149952655,427.6
10.0,0.5,3,auto,sigmoid,1e-05,0.27487898628560165,0.24833611935270833,1164.2
10.0,0.5,3,auto,sigmoid,0.0001,0.27487297007456013,0.2483400638510494,1166.2
10.0,0.5,3,auto,sigmoid,0.001,0.27483796859890164,0.24835102409918092,1165.8
10.0,0.5,3,auto,sigmoid,0.01,0.27432720238621044,0.2485071981372787,1168.6
10.0,0.5,3,auto,sigmoid,0.1,0.26586423500695,0.2516301525459709,1201.6
10.0,0.5,3,scale,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.5,3,scale,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.5,3,scale,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.5,3,scale,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.5,3,scale,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.5,3,scale,poly,1e-05,0.3816488151921695,0.3508776010088808,702.0
10.0,0.5,3,scale,poly,0.0001,0.38165132650233896,0.35087346731307123,700.6
10.0,0.5,3,scale,poly,0.001,0.38164657474111535,0.3508492899603491,706.0
10.0,0.5,3,scale,poly,0.01,0.38127474001431727,0.3512550524117256,709.6
10.0,0.5,3,scale,poly,0.1,0.3750970066605579,0.3539400594846166,844.2
10.0,0.5,3,scale,rbf,1e-05,0.3661660204872466,0.34008449365615523,853.8
10.0,0.5,3,scale,rbf,0.0001,0.36616752550753173,0.3400829683632486,840.6
10.0,0.5,3,scale,rbf,0.001,0.3661726587744982,0.34009352471542453,833.4
10.0,0.5,3,scale,rbf,0.01,0.3658729595918421,0.3402876120113879,874.2
10.0,0.5,3,scale,rbf,0.1,0.36213945123430563,0.34016623844505556,882.0
10.0,0.5,3,scale,sigmoid,1e-05,-6.709630314809921,8.513351765859799,2583.4
10.0,0.5,3,scale,sigmoid,0.0001,-6.7095860802804905,8.513333394043944,2583.0
10.0,0.5,3,scale,sigmoid,0.001,-6.708535073721817,8.513980942456431,2581.4
10.0,0.5,3,scale,sigmoid,0.01,-6.7052208196879395,8.51925629342053,2581.8
10.0,0.5,3,scale,sigmoid,0.1,-6.596235323377302,8.420934965686588,2577.0
10.0,0.5,8,auto,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.5,8,auto,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.5,8,auto,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.5,8,auto,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.5,8,auto,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.5,8,auto,poly,1e-05,0.12166401064227132,0.15939890609829455,1415.8
10.0,0.5,8,auto,poly,0.0001,0.1216610388029625,0.15940042653539477,1416.0
10.0,0.5,8,auto,poly,0.001,0.12169804545629462,0.1593847510846256,1415.6
10.0,0.5,8,auto,poly,0.01,0.12153396700612853,0.15945733873785323,1417.4
10.0,0.5,8,auto,poly,0.1,0.12074919309266974,0.15537070762100844,1419.6
10.0,0.5,8,auto,rbf,1e-05,0.40382139333852896,0.3433396207488756,493.4
10.0,0.5,8,auto,rbf,0.0001,0.4038208652859905,0.34334085875403214,492.2
10.0,0.5,8,auto,rbf,0.001,0.4038456479333104,0.3433114311957678,487.2
10.0,0.5,8,auto,rbf,0.01,0.40371859234213686,0.34315795963055684,493.4
10.0,0.5,8,auto,rbf,0.1,0.4006138204282495,0.3472953149952655,427.6
10.0,0.5,8,auto,sigmoid,1e-05,0.27487898628560165,0.24833611935270833,1164.2
10.0,0.5,8,auto,sigmoid,0.0001,0.27487297007456013,0.2483400638510494,1166.2
10.0,0.5,8,auto,sigmoid,0.001,0.27483796859890164,0.24835102409918092,1165.8
10.0,0.5,8,auto,sigmoid,0.01,0.27432720238621044,0.2485071981372787,1168.6
10.0,0.5,8,auto,sigmoid,0.1,0.26586423500695,0.2516301525459709,1201.6
10.0,0.5,8,scale,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,0.5,8,scale,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,0.5,8,scale,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,0.5,8,scale,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,0.5,8,scale,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,0.5,8,scale,poly,1e-05,0.32793002794478754,0.3313780630760614,1053.8
10.0,0.5,8,scale,poly,0.0001,0.3279276472853205,0.331378710220157,1054.2
10.0,0.5,8,scale,poly,0.001,0.32793100822874166,0.33137018629764425,1055.2
10.0,0.5,8,scale,poly,0.01,0.32792117224832806,0.33117936679926563,1042.6
10.0,0.5,8,scale,poly,0.1,0.32748711293988775,0.3300857295835223,1041.0
10.0,0.5,8,scale,rbf,1e-05,0.3661660204872466,0.34008449365615523,853.8
10.0,0.5,8,scale,rbf,0.0001,0.36616752550753173,0.3400829683632486,840.6
10.0,0.5,8,scale,rbf,0.001,0.3661726587744982,0.34009352471542453,833.4
10.0,0.5,8,scale,rbf,0.01,0.3658729595918421,0.3402876120113879,874.2
10.0,0.5,8,scale,rbf,0.1,0.36213945123430563,0.34016623844505556,882.0
10.0,0.5,8,scale,sigmoid,1e-05,-6.709630314809921,8.513351765859799,2583.4
10.0,0.5,8,scale,sigmoid,0.0001,-6.7095860802804905,8.513333394043944,2583.0
10.0,0.5,8,scale,sigmoid,0.001,-6.708535073721817,8.513980942456431,2581.4
10.0,0.5,8,scale,sigmoid,0.01,-6.7052208196879395,8.51925629342053,2581.8
10.0,0.5,8,scale,sigmoid,0.1,-6.596235323377302,8.420934965686588,2577.0
10.0,10.0,3,auto,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,10.0,3,auto,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,10.0,3,auto,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,10.0,3,auto,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,10.0,3,auto,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,10.0,3,auto,poly,1e-05,0.3942202439236617,0.3622879801998744,573.6
10.0,10.0,3,auto,poly,0.0001,0.3942179592475569,0.3622903019995738,578.6
10.0,10.0,3,auto,poly,0.001,0.394213697135167,0.3623137219824651,590.6
10.0,10.0,3,auto,poly,0.01,0.3942801426141858,0.361987872721879,599.4
10.0,10.0,3,auto,poly,0.1,0.39259827230970246,0.36398999201729537,507.8
10.0,10.0,3,auto,rbf,1e-05,0.40382139333852896,0.3433396207488756,493.4
10.0,10.0,3,auto,rbf,0.0001,0.4038208652859905,0.34334085875403214,492.2
10.0,10.0,3,auto,rbf,0.001,0.4038456479333104,0.3433114311957678,487.2
10.0,10.0,3,auto,rbf,0.01,0.40371859234213686,0.34315795963055684,493.4
10.0,10.0,3,auto,rbf,0.1,0.4006138204282495,0.3472953149952655,427.6
10.0,10.0,3,auto,sigmoid,1e-05,-0.056269204269844365,0.06364568206443956,2369.2
10.0,10.0,3,auto,sigmoid,0.0001,-0.056269204269844365,0.06364568206443956,2369.2
10.0,10.0,3,auto,sigmoid,0.001,-0.056269204267263284,0.063645682064066,2369.6
10.0,10.0,3,auto,sigmoid,0.01,-0.05627440316244424,0.06364695947485502,2388.4
10.0,10.0,3,auto,sigmoid,0.1,-0.051496439386497464,0.05816535105787476,2112.2
10.0,10.0,3,scale,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,10.0,3,scale,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,10.0,3,scale,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,10.0,3,scale,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,10.0,3,scale,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,10.0,3,scale,poly,1e-05,0.3914468540452706,0.3616631734443534,632.2
10.0,10.0,3,scale,poly,0.0001,0.391443529193929,0.36167076980406626,637.2
10.0,10.0,3,scale,poly,0.001,0.3914083044904123,0.3617213836826415,638.6
10.0,10.0,3,scale,poly,0.01,0.3910560950771683,0.3622042936934753,642.4
10.0,10.0,3,scale,poly,0.1,0.38775306834543316,0.36717911728357666,760.0
10.0,10.0,3,scale,rbf,1e-05,0.3661660204872466,0.34008449365615523,853.8
10.0,10.0,3,scale,rbf,0.0001,0.36616752550753173,0.3400829683632486,840.6
10.0,10.0,3,scale,rbf,0.001,0.3661726587744982,0.34009352471542453,833.4
10.0,10.0,3,scale,rbf,0.01,0.3658729595918421,0.3402876120113879,874.2
10.0,10.0,3,scale,rbf,0.1,0.36213945123430563,0.34016623844505556,882.0
10.0,10.0,3,scale,sigmoid,1e-05,-0.056269204058306856,0.06364569575531688,2407.2
10.0,10.0,3,scale,sigmoid,0.0001,-0.056269204058306856,0.06364569575531688,2407.2
10.0,10.0,3,scale,sigmoid,0.001,-0.05626920405125124,0.06364569575439663,2407.6
10.0,10.0,3,scale,sigmoid,0.01,-0.05627440342878794,0.06364697366489887,2418.8
10.0,10.0,3,scale,sigmoid,0.1,-0.051496436686531755,0.05816535995540684,2118.2
10.0,10.0,8,auto,linear,1e-05,0.39466981247255173,0.3624009459664905,515.0
10.0,10.0,8,auto,linear,0.0001,0.39467316275557235,0.3623962156164236,491.0
10.0,10.0,8,auto,linear,0.001,0.3946218110812638,0.3624269595860665,590.8
10.0,10.0,8,auto,linear,0.01,0.3948381499870498,0.36244625636021494,498.8
10.0,10.0,8,auto,linear,0.1,0.39573828765404484,0.3635947516892041,471.8
10.0,10.0,8,auto,poly,1e-05,0.39309305981997333,0.36203965079679645,560.8
10.0,10.0,8,auto,poly,0.0001,0.39309513761637793,0.3620383282254994,560.2
10.0,10.0,8,auto,poly,0.001,0.39302149921597423,0.3621160640011565,583.0
10.0,10.0,8,auto,poly,0.01,0.3930716776781651,0.3620846773613555,506.8
10.0,10.0,8,auto,poly,0.1,0.39161324524255126,0.35958418786574964,602.6
10.0,10.0,8,auto,rbf,1e-05,0.40382139333852896,0.3433396207488756,493.4
10.0,10.0,8,auto,rbf,0.0001,0.4038208652859905,0.34334085875403214,492.2
10.0,10.0,8,auto,rbf,0.001,0.4038456479333104,0.3433114311957678,487.2
10.0,10.0,8,auto,rbf,0.01,0.40371859234213686,0.34315795963055684,493.4
10.0,10.0,8,auto,rbf,0.1,0.4006138204282495,0.3472953149952655,427.6
